order_id,order_date,customer_name,product_name,category,quantity,unit_price,total
O02981,2024-02-14,Liam Dunmore,Walnut Storage Basket,Storage,3,15.81,47.43
O02981,2024-02-14,Liam Dunmore,Natural Linen Body Pillow,Bedding,2,252.47,504.94
O04823,2024-02-14,Emily Jennings,Terracotta Scented Candle,Decor,2,356.11,712.22
O01086,2024-02-15,Zoey Dunmore,Reclaimed Wood Garden Tool Set,Outdoor,3,310.0,930.0
O01086,2024-02-15,Zoey Dunmore,Hand-Glazed Laundry Basket,Storage,5,271.08,1355.4
O01086,2024-02-15,Zoey Dunmore,Hand-Glazed Stackable Bin,Storage,5,193.81,969.05
O01086,2024-02-15,Zoey Dunmore,Rustic Oak Baking Sheet,Kitchen,1,27.73,27.73
O01898,2024-02-15,Matthew Whitfield,Rustic Oak Desk Lamp,Lighting,1,9.99,9.99
O01898,2024-02-15,Matthew Whitfield,Solid Brass Canvas Print,Decor,5,296.59,1482.95
O02112,2024-02-15,Julian Rowan,Hand-Glazed Laundry Basket,Storage,2,271.08,542.16
O02112,2024-02-15,Julian Rowan,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O02112,2024-02-15,Julian Rowan,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O03444,2024-02-15,Wyatt Ingram,Carrara Marble Ladle,Kitchen,2,345.2,690.4
O03454,2024-02-15,Zoey Holloway,Powder-Coated Toothbrush Holder,Bath,3,407.27,1221.81
O03454,2024-02-15,Zoey Holloway,Rustic Oak Quilt,Bedding,4,358.81,1435.24
O03454,2024-02-15,Zoey Holloway,Bamboo Pruning Shears,Outdoor,1,349.64,349.64
O04036,2024-02-15,Evelyn Pemberton,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O04036,2024-02-15,Evelyn Pemberton,Slate Gray Fitted Sheet,Bedding,5,416.72,2083.6
O04091,2024-02-15,Sophia Yates,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
O04091,2024-02-15,Sophia Yates,Matte Black Bookshelf,Furniture,4,116.76,467.04
O04091,2024-02-15,Sophia Yates,Carrara Marble Ladle,Kitchen,3,345.2,1035.6
O04518,2024-02-15,Sebastian Kirkland,Navy Fairy Lights,Lighting,4,349.98,1399.92
O04518,2024-02-15,Sebastian Kirkland,Navy Closet Organizer,Storage,4,68.48,273.92
O04518,2024-02-15,Sebastian Kirkland,Walnut Storage Basket,Storage,3,15.81,47.43
O04875,2024-02-15,Grace Thatcher,Terracotta Scented Candle,Decor,5,356.11,1780.55
O05420,2024-02-15,Sophia Yates,Sage Green Planter Pot,Outdoor,3,114.8,344.4
O05712,2024-02-15,Harper Bennett,Woven Cotton Wall Art Print,Decor,5,358.05,1790.25
O05712,2024-02-15,Harper Bennett,Reclaimed Wood Glass Vase,Decor,4,23.84,95.36
O05712,2024-02-15,Harper Bennett,Classic Quilt,Bedding,5,135.4,677.0
O05712,2024-02-15,Harper Bennett,Slate Gray Table Lamp,Lighting,5,90.92,454.6
O00880,2024-02-16,James Diaz,Charcoal Fleece Blanket,Bedding,3,62.75,188.25
O00880,2024-02-16,James Diaz,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O00880,2024-02-16,James Diaz,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O01395,2024-02-16,Benjamin Iversen,Bamboo Ladder Shelf,Furniture,2,123.07,246.14
O02983,2024-02-16,Isabella Zimmerman,Slate Gray Spatula Set,Kitchen,2,181.52,363.04
O02983,2024-02-16,Isabella Zimmerman,Modern Doormat,Outdoor,3,28.94,86.82
O02983,2024-02-16,Isabella Zimmerman,Hand-Glazed Stackable Bin,Storage,3,193.81,581.43
O03082,2024-02-16,Owen Holloway,Charcoal Fleece Blanket,Bedding,2,62.75,125.5
O03082,2024-02-16,Owen Holloway,Woven Cotton Sheet Set,Bedding,1,29.52,29.52
O03082,2024-02-16,Owen Holloway,Natural Linen Memory Foam Mat,Bath,5,54.4,272.0
O04506,2024-02-16,John Abbott,Slate Gray Shower Curtain,Bath,5,384.59,1922.95
O04506,2024-02-16,John Abbott,Matte Black Accent Chair,Furniture,3,389.34,1168.02
O04684,2024-02-16,James Rowan,Solid Brass Canvas Print,Decor,3,296.59,889.77
O05270,2024-02-16,Owen Holloway,Terracotta Hanging Planter,Outdoor,3,10.1,30.3
O05270,2024-02-16,Owen Holloway,Modern Saucepan,Kitchen,4,267.21,1068.84
O05270,2024-02-16,Owen Holloway,Powder-Coated Toothbrush Holder,Bath,3,407.27,1221.81
O05270,2024-02-16,Owen Holloway,Slate Gray Washcloth Set,Bath,4,441.96,1767.84
O00796,2024-02-17,John Parrish,Carrara Marble Pendant Light,Lighting,1,364.88,364.88
O00796,2024-02-17,John Parrish,Charcoal Fleece Blanket,Bedding,5,62.75,313.75
O00796,2024-02-17,John Parrish,Natural Linen Body Pillow,Bedding,4,252.47,1009.88
O01049,2024-02-17,Carter Jennings,Matte Black Dining Chair,Furniture,2,155.23,310.46
O01049,2024-02-17,Carter Jennings,Reclaimed Wood Garden Tool Set,Outdoor,1,310.0,310.0
O02779,2024-02-17,Benjamin Norwood,Slate Gray Shower Curtain,Bath,5,384.59,1922.95
O02779,2024-02-17,Benjamin Norwood,Navy Closet Organizer,Storage,1,68.48,68.48
O02779,2024-02-17,Benjamin Norwood,Reclaimed Wood Glass Vase,Decor,3,23.84,71.52
O02779,2024-02-17,Benjamin Norwood,Woven Cotton Hanging Planter,Outdoor,3,91.24,273.72
O02860,2024-02-17,Chloe Zimmerman,Powder-Coated Side Table,Furniture,3,182.2,546.6
O03067,2024-02-17,Owen Everhart,Charcoal Bath Tray,Bath,2,86.46,172.92
O03067,2024-02-17,Owen Everhart,Powder-Coated Side Table,Furniture,1,182.2,182.2
O03067,2024-02-17,Owen Everhart,Powder-Coated Body Pillow,Bedding,5,443.61,2218.05
O03681,2024-02-17,James Diaz,Powder-Coated Toothbrush Holder,Bath,2,407.27,814.54
O03681,2024-02-17,James Diaz,Matte Black Shower Curtain,Bath,4,417.94,1671.76
O03681,2024-02-17,James Diaz,Natural Linen Body Pillow,Bedding,3,252.47,757.41
O00634,2024-02-18,Owen Nolan,Rustic Oak Quilt,Bedding,3,358.81,1076.43
O00634,2024-02-18,Owen Nolan,Slate Gray Table Lamp,Lighting,5,90.92,454.6
O01145,2024-02-18,Amelia Jasper,Rustic Oak Baking Sheet,Kitchen,4,27.73,110.92
O01145,2024-02-18,Amelia Jasper,Natural Linen Body Pillow,Bedding,4,252.47,1009.88
O02666,2024-02-18,Ella Parrish,Matte Black Dining Chair,Furniture,3,155.23,465.69
O02881,2024-02-18,Elizabeth Carter,Solid Brass Curtain Liner,Bath,5,383.82,1919.1
O02881,2024-02-18,Elizabeth Carter,Matte Black Chandelier,Lighting,5,384.93,1924.65
O02881,2024-02-18,Elizabeth Carter,Hand-Glazed Stackable Bin,Storage,1,193.81,193.81
O03102,2024-02-18,Chloe Nolan,Slate Gray Table Lamp,Lighting,3,90.92,272.76
O03102,2024-02-18,Chloe Nolan,Charcoal Entry Bench,Furniture,5,34.75,173.75
O03523,2024-02-18,Chloe Jasper,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O03523,2024-02-18,Chloe Jasper,Woven Cotton Sheet Set,Bedding,4,29.52,118.08
O03523,2024-02-18,Chloe Jasper,Brushed Copper Coffee Maker,Kitchen,4,215.44,861.76
O04862,2024-02-18,John Abbott,Navy Closet Organizer,Storage,3,68.48,205.44
O04862,2024-02-18,John Abbott,Charcoal Bath Tray,Bath,5,86.46,432.3
O04862,2024-02-18,John Abbott,Classic Quilt,Bedding,4,135.4,541.6
O04862,2024-02-18,John Abbott,Charcoal Entry Bench,Furniture,1,34.75,34.75
O04981,2024-02-18,Charlotte Norwood,Hand-Glazed Stackable Bin,Storage,5,193.81,969.05
O04981,2024-02-18,Charlotte Norwood,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O04981,2024-02-18,Charlotte Norwood,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O05084,2024-02-18,Avery Holloway,Navy Fairy Lights,Lighting,3,349.98,1049.94
O05717,2024-02-18,Sofia Norwood,Reclaimed Wood Fairy Lights,Lighting,2,268.92,537.84
O05717,2024-02-18,Sofia Norwood,Rustic Oak Quilt,Bedding,3,358.81,1076.43
O05717,2024-02-18,Sofia Norwood,Matte Black Bookshelf,Furniture,4,116.76,467.04
O05962,2024-02-18,Zoey Hensley,Matte Black Bookshelf,Furniture,2,116.76,233.52
O00790,2024-02-19,Sophia Quintero,Natural Linen Body Pillow,Bedding,3,252.47,757.41
O00790,2024-02-19,Sophia Quintero,Solid Brass Curtain Liner,Bath,5,383.82,1919.1
O00790,2024-02-19,Sophia Quintero,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
O00851,2024-02-19,Sebastian Jasper,Carrara Marble Ladle,Kitchen,3,345.2,1035.6
O01908,2024-02-19,Benjamin Holloway,Navy Closet Organizer,Storage,5,68.48,342.4
O01908,2024-02-19,Benjamin Holloway,Modern Saucepan,Kitchen,4,267.21,1068.84
O03610,2024-02-19,Zoey Dunmore,Modern Doormat,Outdoor,3,28.94,86.82
O03610,2024-02-19,Zoey Dunmore,Walnut Chandelier,Lighting,4,29.64,118.56
O03610,2024-02-19,Zoey Dunmore,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O04968,2024-02-19,Ava Quintero,Walnut Chandelier,Lighting,5,29.64,148.2
O04968,2024-02-19,Ava Quintero,Carrara Marble Pendant Light,Lighting,5,364.88,1824.4
O04968,2024-02-19,Ava Quintero,Modern Doormat,Outdoor,5,28.94,144.7
O05298,2024-02-19,Michael Yates,Navy Fairy Lights,Lighting,1,349.98,349.98
O05298,2024-02-19,Michael Yates,Bamboo Ladder Shelf,Furniture,2,123.07,246.14
O05298,2024-02-19,Michael Yates,Rustic Oak Garden Tool Set,Outdoor,3,29.47,88.41
O00765,2024-02-20,Sofia Fairweather,Powder-Coated Hand Mixer,Kitchen,2,378.87,757.74
O00765,2024-02-20,Sofia Fairweather,Matte Black Chandelier,Lighting,4,384.93,1539.72
O00765,2024-02-20,Sofia Fairweather,Matte Black Dining Chair,Furniture,1,155.23,155.23
O00765,2024-02-20,Sofia Fairweather,Bamboo Ladder Shelf,Furniture,4,123.07,492.28
O01064,2024-02-20,Aria Mercer,Walnut Storage Basket,Storage,1,15.81,15.81
O01064,2024-02-20,Aria Mercer,Carrara Marble Pendant Light,Lighting,5,364.88,1824.4
O01064,2024-02-20,Aria Mercer,Rustic Oak Glass Vase,Decor,5,296.82,1484.1
O02095,2024-02-20,Matthew Vance,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O02095,2024-02-20,Matthew Vance,Carrara Marble Pendant Light,Lighting,2,364.88,729.76
O02095,2024-02-20,Matthew Vance,Modern Doormat,Outdoor,2,28.94,57.88
O02926,2024-02-20,Luke Thatcher,Charcoal Quilt,Bedding,1,391.13,391.13
O02926,2024-02-20,Luke Thatcher,Hand-Glazed Wall Mirror,Decor,5,447.66,2238.3
O02926,2024-02-20,Luke Thatcher,Woven Cotton Wall Art Print,Decor,1,358.05,358.05
O02926,2024-02-20,Luke Thatcher,Slate Gray Stackable Bin,Storage,5,133.77,668.85
O03401,2024-02-20,Aria Lindqvist,Matte Black Entry Bench,Furniture,2,146.16,292.32
O03934,2024-02-20,Henry Thatcher,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O03934,2024-02-20,Henry Thatcher,Carrara Marble Pendant Light,Lighting,2,364.88,729.76
O03934,2024-02-20,Henry Thatcher,Matte Black Bookshelf,Furniture,2,116.76,233.52
O05774,2024-02-20,Hannah Marsh,Modern Doormat,Outdoor,4,28.94,115.76
O01022,2024-02-21,Matthew Whitfield,Classic Shower Curtain,Bath,4,11.23,44.92
O01022,2024-02-21,Matthew Whitfield,Bamboo Ladder Shelf,Furniture,2,123.07,246.14
O01022,2024-02-21,Matthew Whitfield,Powder-Coated Side Table,Furniture,3,182.2,546.6
O01022,2024-02-21,Matthew Whitfield,Terracotta Hanging Planter,Outdoor,2,10.1,20.2
O01982,2024-02-21,Michael Sawyer,Slate Gray Washcloth Set,Bath,1,441.96,441.96
O01982,2024-02-21,Michael Sawyer,Powder-Coated Hand Mixer,Kitchen,3,378.87,1136.61
O01982,2024-02-21,Michael Sawyer,Hand-Glazed Stackable Bin,Storage,3,193.81,581.43
O02319,2024-02-21,Olivia Lambert,Rustic Oak Garden Tool Set,Outdoor,3,29.47,88.41
O02319,2024-02-21,Olivia Lambert,Navy Fairy Lights,Lighting,5,349.98,1749.9
O02319,2024-02-21,Olivia Lambert,Reclaimed Wood Garden Tool Set,Outdoor,2,310.0,620.0
O02737,2024-02-21,Emily Keller,Rustic Oak Baking Sheet,Kitchen,4,27.73,110.92
O02737,2024-02-21,Emily Keller,Matte Black Shower Curtain,Bath,4,417.94,1671.76
O02737,2024-02-21,Emily Keller,Solid Brass Canvas Print,Decor,1,296.59,296.59
O04397,2024-02-21,James Zimmerman,Sage Green Planter Pot,Outdoor,2,114.8,229.6
O04397,2024-02-21,James Zimmerman,Brushed Copper Coffee Maker,Kitchen,1,215.44,215.44
O05617,2024-02-21,Chloe Nolan,Hand-Glazed Stackable Bin,Storage,5,193.81,969.05
O05617,2024-02-21,Chloe Nolan,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
O05824,2024-02-21,Alexander Yates,Matte Black Dining Chair,Furniture,4,155.23,620.92
O05824,2024-02-21,Alexander Yates,Slate Gray Stackable Bin,Storage,1,133.77,133.77
O05851,2024-02-21,David Everhart,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O05851,2024-02-21,David Everhart,Navy Closet Organizer,Storage,5,68.48,342.4
O00287,2024-02-22,Levi Zimmerman,Navy Fairy Lights,Lighting,3,349.98,1049.94
O00287,2024-02-22,Levi Zimmerman,Rustic Oak Garden Tool Set,Outdoor,5,29.47,147.35
O00287,2024-02-22,Levi Zimmerman,Bamboo Ladder Shelf,Furniture,4,123.07,492.28
O00787,2024-02-22,Aria Hensley,Natural Linen Memory Foam Mat,Bath,1,54.4,54.4
O00787,2024-02-22,Aria Hensley,Rustic Oak Quilt,Bedding,2,358.81,717.62
O00787,2024-02-22,Aria Hensley,Powder-Coated Side Table,Furniture,5,182.2,911.0
O01984,2024-02-22,Ella Keller,Slate Gray Table Lamp,Lighting,3,90.92,272.76
O01984,2024-02-22,Ella Keller,Navy Closet Organizer,Storage,3,68.48,205.44
O01984,2024-02-22,Ella Keller,Matte Black Dining Chair,Furniture,4,155.23,620.92
O05064,2024-02-22,Isabella Fairweather,Rustic Oak Desk Lamp,Lighting,4,9.99,39.96
O05064,2024-02-22,Isabella Fairweather,Powder-Coated Toothbrush Holder,Bath,5,407.27,2036.35
O05064,2024-02-22,Isabella Fairweather,Modern Saucepan,Kitchen,5,267.21,1336.05
O05919,2024-02-22,Hannah Pemberton,Rustic Oak Corner Shelf,Storage,2,67.39,134.78
O00446,2024-02-23,Sofia Parrish,Classic Shower Curtain,Bath,1,11.23,11.23
O00446,2024-02-23,Sofia Parrish,Powder-Coated Hand Mixer,Kitchen,2,378.87,757.74
O01024,2024-02-23,Evelyn Jasper,Matte Black Skillet,Kitchen,3,380.87,1142.61
O01024,2024-02-23,Evelyn Jasper,Carrara Marble Pendant Light,Lighting,5,364.88,1824.4
O01024,2024-02-23,Evelyn Jasper,Navy Fairy Lights,Lighting,1,349.98,349.98
O01508,2024-02-23,Isabella Fairweather,Slate Gray Arc Lamp,Lighting,5,185.4,927.0
O01508,2024-02-23,Isabella Fairweather,Natural Linen Body Pillow,Bedding,5,252.47,1262.35
O01508,2024-02-23,Isabella Fairweather,Powder-Coated Side Table,Furniture,4,182.2,728.8
O03422,2024-02-23,Alexander Yates,Matte Black Ceramic Vase,Decor,2,76.71,153.42
O03422,2024-02-23,Alexander Yates,Powder-Coated Toothbrush Holder,Bath,4,407.27,1629.08
O03422,2024-02-23,Alexander Yates,Terracotta Hanging Planter,Outdoor,3,10.1,30.3
O03886,2024-02-23,Carter Diaz,Classic Quilt,Bedding,2,135.4,270.8
O03886,2024-02-23,Carter Diaz,Slate Gray Stackable Bin,Storage,1,133.77,133.77
O04759,2024-02-23,Charlotte Norwood,Rustic Oak Garden Tool Set,Outdoor,1,29.47,29.47
O05010,2024-02-23,Luke Thatcher,Charcoal Bath Tray,Bath,4,86.46,345.84
O05010,2024-02-23,Luke Thatcher,Sage Green Planter Pot,Outdoor,5,114.8,574.0
O05010,2024-02-23,Luke Thatcher,Walnut Storage Basket,Storage,3,15.81,47.43
O05010,2024-02-23,Luke Thatcher,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O05126,2024-02-23,Wyatt Abbott,Terracotta Hanging Planter,Outdoor,2,10.1,20.2
O05497,2024-02-23,Amelia Chandler,Slate Gray Washcloth Set,Bath,3,441.96,1325.88
O00814,2024-02-24,Hannah Pemberton,Slate Gray Shower Curtain,Bath,2,384.59,769.18
O00814,2024-02-24,Hannah Pemberton,Carrara Marble Ladle,Kitchen,5,345.2,1726.0
O00814,2024-02-24,Hannah Pemberton,Slate Gray Washcloth Set,Bath,3,441.96,1325.88
O00814,2024-02-24,Hannah Pemberton,Terracotta Scented Candle,Decor,5,356.11,1780.55
O02005,2024-02-24,Sophia Quintero,Matte Black Shower Curtain,Bath,1,417.94,417.94
O02241,2024-02-24,Carter Diaz,Carrara Marble Ladle,Kitchen,5,345.2,1726.0
O02241,2024-02-24,Carter Diaz,Modern Saucepan,Kitchen,3,267.21,801.63
O02241,2024-02-24,Carter Diaz,Slate Gray Fitted Sheet,Bedding,5,416.72,2083.6
O02815,2024-02-24,Aria Lindqvist,Natural Linen Memory Foam Mat,Bath,5,54.4,272.0
O02815,2024-02-24,Aria Lindqvist,Slate Gray Shower Curtain,Bath,4,384.59,1538.36
O02815,2024-02-24,Aria Lindqvist,Matte Black Ceramic Vase,Decor,3,76.71,230.13
O03052,2024-02-24,Noah Ellison,Slate Gray Table Lamp,Lighting,2,90.92,181.84
O03052,2024-02-24,Noah Ellison,Hand-Glazed Wall Mirror,Decor,1,447.66,447.66
O03052,2024-02-24,Noah Ellison,Sage Green Whisk,Kitchen,5,157.6,788.0
O05605,2024-02-24,Sebastian Yates,Matte Black Ceramic Vase,Decor,3,76.71,230.13
O05605,2024-02-24,Sebastian Yates,Charcoal Fleece Blanket,Bedding,2,62.75,125.5
O05871,2024-02-24,Riley Bennett,Powder-Coated Toothbrush Holder,Bath,2,407.27,814.54
O05871,2024-02-24,Riley Bennett,Solid Brass Curtain Liner,Bath,1,383.82,383.82
O01232,2024-02-25,Carter Parrish,Ivory Shelf Unit,Storage,5,409.81,2049.05
O01232,2024-02-25,Carter Parrish,Reclaimed Wood Garden Tool Set,Outdoor,5,310.0,1550.0
O01232,2024-02-25,Carter Parrish,Solid Brass Canvas Print,Decor,4,296.59,1186.36
O01232,2024-02-25,Carter Parrish,Rustic Oak Garden Tool Set,Outdoor,1,29.47,29.47
O03544,2024-02-25,Harper Ostrander,Sage Green Planter Pot,Outdoor,4,114.8,459.2
O04181,2024-02-25,Henry Everhart,Woven Cotton Hanging Planter,Outdoor,5,91.24,456.2
O04181,2024-02-25,Henry Everhart,Rustic Oak Garden Tool Set,Outdoor,2,29.47,58.94
O04181,2024-02-25,Henry Everhart,Natural Linen Memory Foam Mat,Bath,1,54.4,54.4
O04623,2024-02-25,Alexander Yates,Hand-Glazed Laundry Basket,Storage,5,271.08,1355.4
O04623,2024-02-25,Alexander Yates,Matte Black Entry Bench,Furniture,5,146.16,730.8
O04623,2024-02-25,Alexander Yates,Matte Black Chandelier,Lighting,3,384.93,1154.79
O04623,2024-02-25,Alexander Yates,Navy Closet Organizer,Storage,3,68.48,205.44
O05636,2024-02-25,Amelia Jasper,Slate Gray Washcloth Set,Bath,4,441.96,1767.84
O00154,2024-02-26,Levi Kirkland,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O00154,2024-02-26,Levi Kirkland,Terracotta Hanging Planter,Outdoor,5,10.1,50.5
O00154,2024-02-26,Levi Kirkland,Matte Black Chandelier,Lighting,5,384.93,1924.65
O00425,2024-02-26,Harper Whitfield,Modern Doormat,Outdoor,2,28.94,57.88
O00425,2024-02-26,Harper Whitfield,Matte Black Bookshelf,Furniture,3,116.76,350.28
O01124,2024-02-26,Sebastian Chandler,Carrara Marble Ladle,Kitchen,4,345.2,1380.8
O01699,2024-02-26,Grace Thatcher,Reclaimed Wood Fairy Lights,Lighting,3,268.92,806.76
O01843,2024-02-26,John Parrish,Woven Cotton Wall Art Print,Decor,4,358.05,1432.2
O01843,2024-02-26,John Parrish,Navy Closet Organizer,Storage,5,68.48,342.4
O01843,2024-02-26,John Parrish,Carrara Marble Ladle,Kitchen,1,345.2,345.2
O03063,2024-02-26,Harper Ostrander,Rustic Oak Desk Lamp,Lighting,4,9.99,39.96
O00894,2024-02-27,Hannah Keller,Navy Fairy Lights,Lighting,4,349.98,1399.92
O00894,2024-02-27,Hannah Keller,Walnut Chandelier,Lighting,4,29.64,118.56
O00894,2024-02-27,Hannah Keller,Classic Shower Curtain,Bath,4,11.23,44.92
O01120,2024-02-27,Charlotte Norwood,Hand-Glazed Stackable Bin,Storage,5,193.81,969.05
O01810,2024-02-27,Elijah Mercer,Charcoal Quilt,Bedding,3,391.13,1173.39
O01810,2024-02-27,Elijah Mercer,Bamboo Pruning Shears,Outdoor,4,349.64,1398.56
O02107,2024-02-27,Benjamin Osei,Modern Doormat,Outdoor,1,28.94,28.94
O02107,2024-02-27,Benjamin Osei,Carrara Marble Ladle,Kitchen,2,345.2,690.4
O02107,2024-02-27,Benjamin Osei,Rustic Oak Glass Vase,Decor,2,296.82,593.64
O02371,2024-02-27,Zoey Vance,Slate Gray Stackable Bin,Storage,1,133.77,133.77
O03078,2024-02-27,Jack Zimmerman,Matte Black Entry Bench,Furniture,1,146.16,146.16
O03078,2024-02-27,Jack Zimmerman,Navy Fairy Lights,Lighting,5,349.98,1749.9
O03744,2024-02-27,Wyatt Abbott,Carrara Marble Ladle,Kitchen,4,345.2,1380.8
O04606,2024-02-27,Isabella Holloway,Powder-Coated Hand Mixer,Kitchen,4,378.87,1515.48
O04606,2024-02-27,Isabella Holloway,Reclaimed Wood Garden Tool Set,Outdoor,2,310.0,620.0
O04726,2024-02-27,Emma Ingram,Powder-Coated Body Pillow,Bedding,3,443.61,1330.83
O04784,2024-02-27,Hannah Marsh,Brushed Copper Coffee Maker,Kitchen,3,215.44,646.32
O05769,2024-02-27,Chloe Nolan,Woven Cotton Wall Art Print,Decor,5,358.05,1790.25
O05769,2024-02-27,Chloe Nolan,Reclaimed Wood Garden Tool Set,Outdoor,2,310.0,620.0
O05906,2024-02-27,Hannah Grant,Hand-Glazed Wall Mirror,Decor,4,447.66,1790.64
O00852,2024-02-28,Isabella Zimmerman,Slate Gray Arc Lamp,Lighting,4,185.4,741.6
O00852,2024-02-28,Isabella Zimmerman,Sage Green Planter Pot,Outdoor,1,114.8,114.8
O01343,2024-02-28,Ava Quintero,Matte Black Accent Chair,Furniture,2,389.34,778.68
O01343,2024-02-28,Ava Quintero,Slate Gray Arc Lamp,Lighting,5,185.4,927.0
O01343,2024-02-28,Ava Quintero,Charcoal Fleece Blanket,Bedding,2,62.75,125.5
O01728,2024-02-28,Harper Bennett,Hand-Glazed Laundry Basket,Storage,1,271.08,271.08
O01728,2024-02-28,Harper Bennett,Walnut Storage Basket,Storage,5,15.81,79.05
O01728,2024-02-28,Harper Bennett,Slate Gray Spatula Set,Kitchen,5,181.52,907.6
O02710,2024-02-28,Sofia Fairweather,Slate Gray Stackable Bin,Storage,3,133.77,401.31
O02710,2024-02-28,Sofia Fairweather,Charcoal Bath Tray,Bath,5,86.46,432.3
O04129,2024-02-28,Alexander Yates,Powder-Coated Hand Mixer,Kitchen,3,378.87,1136.61
O04129,2024-02-28,Alexander Yates,Slate Gray Arc Lamp,Lighting,3,185.4,556.2
O04129,2024-02-28,Alexander Yates,Walnut Storage Basket,Storage,5,15.81,79.05
O00497,2024-02-29,Isaac Bishop,Slate Gray Washcloth Set,Bath,1,441.96,441.96
O00497,2024-02-29,Isaac Bishop,Matte Black Skillet,Kitchen,5,380.87,1904.35
O00497,2024-02-29,Isaac Bishop,Ivory Shelf Unit,Storage,4,409.81,1639.24
O00976,2024-02-29,Abigail Rowan,Matte Black Dining Chair,Furniture,5,155.23,776.15
O01436,2024-02-29,Sebastian Chandler,Woven Cotton Wall Art Print,Decor,4,358.05,1432.2
O01617,2024-02-29,Zoey Fairweather,Hand-Glazed Wall Mirror,Decor,5,447.66,2238.3
O01617,2024-02-29,Zoey Fairweather,Rustic Oak Garden Tool Set,Outdoor,2,29.47,58.94
O02919,2024-02-29,Michael Whitfield,Charcoal Bath Tray,Bath,4,86.46,345.84
O02919,2024-02-29,Michael Whitfield,Carrara Marble Pendant Light,Lighting,1,364.88,364.88
O04534,2024-02-29,Gabriel Marsh,Slate Gray Arc Lamp,Lighting,4,185.4,741.6
O04534,2024-02-29,Gabriel Marsh,Rustic Oak Glass Vase,Decor,3,296.82,890.46
O04534,2024-02-29,Gabriel Marsh,Powder-Coated Side Table,Furniture,5,182.2,911.0
O05784,2024-02-29,Zoey Vance,Carrara Marble Pendant Light,Lighting,4,364.88,1459.52
O05784,2024-02-29,Zoey Vance,Slate Gray Stackable Bin,Storage,5,133.77,668.85
O05784,2024-02-29,Zoey Vance,Modern Doormat,Outdoor,1,28.94,28.94
O05826,2024-02-29,Hannah Keller,Terracotta Scented Candle,Decor,3,356.11,1068.33
O05826,2024-02-29,Hannah Keller,Hand-Glazed Laundry Basket,Storage,2,271.08,542.16
O05826,2024-02-29,Hannah Keller,Powder-Coated Toothbrush Holder,Bath,5,407.27,2036.35
O05826,2024-02-29,Hannah Keller,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O00180,2024-03-01,John Bishop,Charcoal Entry Bench,Furniture,2,34.75,69.5
O00180,2024-03-01,John Bishop,Slate Gray Arc Lamp,Lighting,1,185.4,185.4
O00180,2024-03-01,John Bishop,Terracotta Scented Candle,Decor,2,356.11,712.22
O00180,2024-03-01,John Bishop,Navy Closet Organizer,Storage,1,68.48,68.48
O02670,2024-03-01,Owen Thatcher,Woven Cotton Wall Art Print,Decor,2,358.05,716.1
O02670,2024-03-01,Owen Thatcher,Reclaimed Wood Garden Tool Set,Outdoor,3,310.0,930.0
O02670,2024-03-01,Owen Thatcher,Sage Green Planter Pot,Outdoor,5,114.8,574.0
O02670,2024-03-01,Owen Thatcher,Powder-Coated Toothbrush Holder,Bath,2,407.27,814.54
O02733,2024-03-01,Emily Keller,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O02733,2024-03-01,Emily Keller,Matte Black Skillet,Kitchen,5,380.87,1904.35
O04990,2024-03-01,Hannah Grant,Natural Linen Body Pillow,Bedding,3,252.47,757.41
O04990,2024-03-01,Hannah Grant,Natural Linen Memory Foam Mat,Bath,4,54.4,217.6
O05286,2024-03-01,Luke Grant,Slate Gray Stackable Bin,Storage,5,133.77,668.85
O05286,2024-03-01,Luke Grant,Natural Linen Body Pillow,Bedding,3,252.47,757.41
O05286,2024-03-01,Luke Grant,Carrara Marble Ladle,Kitchen,3,345.2,1035.6
O05396,2024-03-01,Liam Dunmore,Natural Linen Body Pillow,Bedding,3,252.47,757.41
O05616,2024-03-01,Julian Norwood,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O05616,2024-03-01,Julian Norwood,Modern Doormat,Outdoor,2,28.94,57.88
O01925,2024-03-02,Abigail Holloway,Matte Black Ceramic Vase,Decor,3,76.71,230.13
O01925,2024-03-02,Abigail Holloway,Matte Black Skillet,Kitchen,3,380.87,1142.61
